INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
29406947,06/03/2007,02:22:00,BROOKLYN,,90,0,,,false,<18,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,997843.000000000000000,196573.000000000000000,40.706222013000058,-73.950974355999961,POINT (-73.95097435599996 40.70622201300006)
233942904,09/22/2021,20:18:00,BROOKLYN,,67,0,,,false,,,,<18,M,BLACK,1004233,181497,40.66482972400007,-73.92797168999994,POINT (-73.92797168999994 40.66482972400007)
63189243,06/28/2009,02:44:00,BRONX,,47,0,,PVT HOUSE,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1022048.000000000000000,256773.000000000000000,40.871384354000043,-73.863333360999945,POINT (-73.86333336099995 40.87138435400004)
215133066,07/09/2020,23:05:00,BROOKLYN,,77,0,,,false,,,,25-44,M,WHITE,1003112.625000000000000,184921.968750000000000,40.674232956000026,-73.932000553999956,POINT (-73.93200055399996 40.674232956000026)
79378076,06/19/2011,04:08:00,BRONX,,44,2,,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK HISPANIC,1007174.437500000000000,239542.765625000000000,40.824143613000047,-73.91717129999995,POINT (-73.91717129999995 40.82414361300005)
10240245,01/25/2006,10:30:00,BRONX,,43,0,,NONE,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1017771.687500000000000,240710.281250000000000,40.82731424900004,-73.87887571999994,POINT (-73.87887571999994 40.82731424900004)
143697018,06/13/2015,04:15:00,BROOKLYN,,70,0,,,true,25-44,M,BLACK,25-44,M,BLACK,995410.062500000000000,177999.453125000000000,40.655245244000071,-73.959780203999969,POINT (-73.95978020399997 40.65524524400007)
166152717,06/16/2017,18:28:00,QUEENS,,113,0,,,false,18-24,M,BLACK,<18,M,BLACK,1050846.375000000000000,185389.875000000000000,40.675286855000024,-73.759913463999965,POINT (-73.75991346399996 40.675286855000024)
212200405,04/20/2020,19:36:00,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1000214.562500000000000,193000.250000000000000,40.696411690000048,-73.94242909999997,POINT (-73.94242909999997 40.69641169000005)
164355051,05/02/2017,12:32:00,BROOKLYN,,75,0,,,false,<18,M,BLACK,18-24,M,BLACK,1013546.375000000000000,180558.890625000000000,40.662228906000053,-73.894405251999956,POINT (-73.89440525199996 40.66222890600005)
33977877,08/25/2007,22:56:00,BROOKLYN,,83,0,,,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1006375.625000000000000,192043.421875000000000,40.693772161000027,-73.920213866999973,POINT (-73.92021386699999 40.69377216100003)
79247112,06/11/2011,00:02:00,BRONX,,42,0,,,false,,,,25-44,M,BLACK,1011982.000000000000000,239520.000000000000000,40.824067342000035,-73.899800811999967,POINT (-73.89980081199997 40.824067342000035)
45893246,04/22/2008,04:07:00,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,true,,,,<18,M,BLACK,1009656.312500000000000,181287.046875000000000,40.664239549000058,-73.908423884999934,POINT (-73.90842388499993 40.66423954900006)
237362439,12/03/2021,18:50:00,QUEENS,,103,0,,,false,<18,M,BLACK,25-44,M,BLACK,1052878,196967,40.70704775600007,-73.75247131199995,POINT (-73.75247131199995 40.70704775600007)
33535835,08/03/2007,16:13:00,MANHATTAN,,23,0,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1001212.750000000000000,229173.000000000000000,40.795694944000047,-73.938738152999974,POINT (-73.93873815299997 40.79569494400005)
228578480,05/21/2021,21:37:00,QUEENS,,101,0,,,true,,,,18-24,M,BLACK,1050102,156260,40.595337394000076,-73.76288128099996,POINT (-73.76288128099996 40.595337394000076)
81177762,10/12/2011,16:45:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,998700.312500000000000,228774.328125000000000,40.794605164000075,-73.947813019999955,POINT (-73.94781301999996 40.794605164000075)
213336457,05/20/2020,18:49:00,MANHATTAN,,26,0,,MULTI DWELL - APT BUILD,true,25-44,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC,997529.875000000000000,235329.875000000000000,40.812600176000046,-73.952027180999949,POINT (-73.95202718099995 40.812600176000046)
91744329,07/21/2013,22:25:00,BROOKLYN,,77,0,,,false,,,,45-64,M,BLACK,1003766.375000000000000,183260.437500000000000,40.669671009000069,-73.92964855799994,POINT (-73.92964855799994 40.66967100900007)
54968480,12/17/2008,16:21:00,MANHATTAN,,20,0,,SMALL MERCHANT,false,18-24,F,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,989211.125000000000000,222870.609375000000000,40.778411452000057,-73.982088318999956,POINT (-73.98208831899996 40.77841145200006)
74856744,09/30/2010,23:22:00,BRONX,,44,0,,,true,18-24,M,BLACK,25-44,F,BLACK,1006817.000000000000000,240067.000000000000000,40.825583407000067,-73.918461021999974,POINT (-73.91846102199997 40.82558340700007)
75652573,11/21/2010,05:52:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1013032.875000000000000,238140.296875000000000,40.820277087000079,-73.896009735999939,POINT (-73.89600973599994 40.82027708700008)
37902691,01/21/2008,04:29:00,BROOKLYN,,75,0,,BAR/NIGHT CLUB,true,,,,18-24,M,BLACK HISPANIC,1016820.687500000000000,186113.828125000000000,40.677464519000068,-73.88257645799996,POINT (-73.88257645799996 40.67746451900007)
233080845,09/02/2021,17:42:00,BRONX,,41,0,,,false,<18,M,BLACK,18-24,M,BLACK,1014604,238800,40.82208252700008,-73.89033032599998,POINT (-73.89033032599998 40.82208252700008)
46120181,05/01/2008,10:35:00,BROOKLYN,,67,0,,COMMERCIAL BLDG,false,18-24,M,BLACK,18-24,M,BLACK,998032.000000000000000,175598.000000000000000,40.648650085000043,-73.950335562999953,POINT (-73.95033556299995 40.64865008500005)
233172869,09/05/2021,04:20:00,BRONX,,47,0,,,false,,,,25-44,M,BLACK,1026055,269635,40.90666837700008,-73.84876478999998,POINT (-73.84876478999998 40.90666837700008)
80605485,09/06/2011,02:20:00,QUEENS,,103,0,,,false,18-24,M,BLACK,<18,M,BLACK,1039007.750000000000000,192247.015625000000000,40.694189239000025,-73.802537251999979,POINT (-73.802537252 40.694189239000025)
165492105,06/04/2017,20:50:00,BRONX,,45,0,,,false,25-44,M,BLACK,18-24,M,BLACK,1032785.000000000000000,240753.000000000000000,40.827361762000066,-73.824627115999988,POINT (-73.82462711599999 40.827361762000066)
65430322,09/03/2009,23:47:00,MANHATTAN,,25,0,,,false,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1001028.375000000000000,229571.609375000000000,40.796789371000045,-73.939403052999978,POINT (-73.93940305299998 40.796789371000045)
24394056,09/19/2006,19:31:00,BROOKLYN,,67,0,,COMMERCIAL BLDG,true,25-44,M,BLACK,18-24,M,BLACK,998504.062500000000000,173213.140625000000000,40.642103413000029,-73.948639441999944,POINT (-73.94863944199994 40.64210341300003)
138482241,08/31/2014,22:35:00,BRONX,,52,0,,,true,18-24,M,UNKNOWN,25-44,M,BLACK,1015090.875000000000000,254481.625000000000000,40.865122281000026,-73.888499096999965,POINT (-73.88849909699996 40.865122281000026)
151586090,03/25/2016,21:42:00,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1005740.062500000000000,182008.843750000000000,40.666231092000032,-73.922537775999956,POINT (-73.92253777599997 40.66623109200003)
45374523,04/09/2008,05:43:00,BROOKLYN,,75,0,,,false,UNKNOWN,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,1016322.875000000000000,184946.734375000000000,40.674262929000065,-73.884376739999936,POINT (-73.88437673999994 40.674262929000065)
11118201,04/20/2006,22:49:00,BRONX,,52,0,,,false,18-24,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1014403.000000000000000,256319.000000000000000,40.870167689000027,-73.890977774999953,POINT (-73.89097777499995 40.87016768900003)
34114132,09/01/2007,01:29:00,QUEENS,,113,0,,,false,18-24,M,BLACK,<18,F,BLACK,1041055.125000000000000,184828.250000000000000,40.673813568000071,-73.795216697999933,POINT (-73.79521669799993 40.67381356800007)
155775757,08/13/2016,04:55:00,QUEENS,,103,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1039375.312500000000000,194136.703125000000000,40.699373697000055,-73.801196308999977,POINT (-73.80119630899998 40.699373697000055)
75849507,12/05/2010,21:52:00,BROOKLYN,,67,0,,,false,,,,25-44,M,BLACK,997843.000000000000000,175671.000000000000000,40.64885074700004,-73.951016510999978,POINT (-73.95101651099998 40.64885074700004)
163631337,04/09/2017,08:33:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1022077.500000000000000,183185.312500000000000,40.669405507000079,-73.863640874999987,POINT (-73.86364087499999 40.66940550700008)
232143141,08/12/2021,01:58:00,BROOKLYN,,69,0,,,false,,,,<18,M,BLACK,1012107,174971,40.646896019000046,-73.89961642799993,POINT (-73.89961642799993 40.646896019000046)
61170264,04/26/2009,23:41:00,BROOKLYN,,79,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,998013.937500000000000,188614.078125000000000,40.68437635500004,-73.950374082999986,POINT (-73.95037408299999 40.68437635500004)
73794477,07/21/2010,01:32:00,MANHATTAN,,1,0,,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,982761.500000000000000,204594.593750000000000,40.728249682000069,-74.005371927999988,POINT (-74.00537192799999 40.72824968200007)
139040809,10/06/2014,00:35:00,BROOKLYN,,67,0,,PVT HOUSE,false,,,,18-24,M,BLACK,1004666.500000000000000,181265.296875000000000,40.664192762000027,-73.926409819999947,POINT (-73.92640981999995 40.66419276200003)
34500822,09/19/2007,18:05:00,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,true,,,,<18,M,BLACK,995301.937500000000000,190523.843750000000000,40.689622026000052,-73.960149356999977,POINT (-73.96014935699998 40.68962202600005)
195013385,03/21/2019,04:07:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1018016.937500000000000,180049.140625000000000,40.660813836000045,-73.878294077999954,POINT (-73.87829407799995 40.660813836000045)
94738552,01/31/2014,21:14:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011056.937500000000000,240448.140625000000000,40.826617679000037,-73.903139515999953,POINT (-73.90313951599995 40.82661767900004)
52023123,10/07/2008,23:09:00,QUEENS,,113,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1049872.000000000000000,188682.765625000000000,40.684332339000036,-73.763394121999966,POINT (-73.76339412199997 40.684332339000036)
192876454,01/28/2019,20:36:00,BRONX,,43,0,,GROCERY/BODEGA,false,18-24,M,BLACK,<18,M,BLACK,1023548.000000000000000,238401.656250000000000,40.820953925000026,-73.858017410999935,POINT (-73.85801741099993 40.820953925000026)
25911850,12/23/2006,20:30:00,QUEENS,,108,0,,,false,UNKNOWN,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1012346.000000000000000,212240.750000000000000,40.749191984000049,-73.898599709999985,POINT (-73.89859970999998 40.74919198400005)
79853881,07/17/2011,00:20:00,BROOKLYN,,79,0,,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,999872.625000000000000,187803.796875000000000,40.682149232000029,-73.94367426499997,POINT (-73.94367426499997 40.68214923200003)
34078661,08/30/2007,22:32:00,BRONX,,46,0,,,false,UNKNOWN,M,BLACK,<18,M,BLACK HISPANIC,1011881.000000000000000,250411.000000000000000,40.85396027400003,-73.900120874999971,POINT (-73.90012087499997 40.85396027400004)
50070599,08/14/2008,05:00:00,BROOKLYN,,71,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1002419.187500000000000,180820.578125000000000,40.662977004000027,-73.934511490999967,POINT (-73.93451149099997 40.66297700400003)
94275120,01/01/2014,18:35:00,BROOKLYN,,81,0,,GROCERY/BODEGA,false,25-44,M,BLACK,45-64,M,BLACK,1001241.937500000000000,189377.375000000000000,40.686465822000059,-73.938733258999946,POINT (-73.93873325899995 40.68646582200006)
144425167,07/10/2015,23:20:00,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,989391.687500000000000,155077.828125000000000,40.592335711000032,-73.981488083999977,POINT (-73.98148808399998 40.59233571100003)
46849914,06/01/2008,00:11:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1017141.000000000000000,183798.000000000000000,40.671106911000038,-73.881432956999959,POINT (-73.88143295699996 40.67110691100004)
80881721,09/25/2011,01:39:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK HISPANIC,1020719.000000000000000,240758.000000000000000,40.827433546000066,-73.868225791999976,POINT (-73.86822579199998 40.827433546000066)
25559789,12/01/2006,17:00:00,BROOKLYN,,75,0,,STORE UNCLASSIFIED,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE,1018863.250000000000000,187814.625000000000000,40.682125066000026,-73.875203813999974,POINT (-73.87520381399997 40.682125066000026)
82585371,01/11/2012,16:40:00,BROOKLYN,,75,0,,PVT HOUSE,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1017439.125000000000000,178959.703125000000000,40.657825756000079,-73.88038206799996,POINT (-73.88038206799996 40.65782575600008)
93179715,10/19/2013,04:14:00,BRONX,,43,0,,,true,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1018077.375000000000000,241219.109375000000000,40.82870967100007,-73.877768598999978,POINT (-73.87776859899998 40.82870967100007)
78612522,05/08/2011,03:34:00,BROOKLYN,,73,0,,,false,,,,18-24,M,BLACK,1010862.125000000000000,178621.234375000000000,40.656918942000061,-73.904088032999937,POINT (-73.90408803299994 40.65691894200006)
203348706,10/05/2019,00:34:00,BRONX,,49,0,,,false,,,,25-44,M,BLACK,1026423.937500000000000,251704.750000000000000,40.857453738000061,-73.847542990999955,POINT (-73.84754299099995 40.85745373800007)
201575315,08/26/2019,03:23:00,MANHATTAN,,5,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,986929.125000000000000,202081.515625000000000,40.721351611000046,-73.990336213999967,POINT (-73.99033621399997 40.721351611000046)
137980529,07/30/2014,19:19:00,BROOKLYN,,76,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,987441.437500000000000,188309.125000000000000,40.683549453000069,-73.988494515999946,POINT (-73.98849451599995 40.68354945300007)
138255972,08/15/2014,17:54:00,BROOKLYN,,94,0,,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,1001063.750000000000000,200638.515625000000000,40.717375353000079,-73.939347638999948,POINT (-73.93934763899995 40.71737535300008)
10619062,02/25/2006,14:40:00,BROOKLYN,,79,0,,NONE,true,18-24,M,BLACK,25-44,M,BLACK,997831.000000000000000,189816.000000000000000,40.68767563800003,-73.951031260999969,POINT (-73.95103126099997 40.68767563800003)
227221322,04/21/2021,15:57:00,BRONX,,44,0,,,false,,,,25-44,M,BLACK,1010044,244313,40.83722861900003,-73.90678471699994,POINT (-73.90678471699994 40.83722861900003)
72845444,05/23/2010,02:12:00,QUEENS,,105,0,,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,18-24,M,BLACK,1049893.125000000000000,181009.703125000000000,40.663271422000037,-73.763392680999971,POINT (-73.76339268099997 40.66327142200004)
186875651,08/25/2018,00:09:00,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,998173.125000000000000,227824.062500000000000,40.791997787000071,-73.949718968999946,POINT (-73.94971896899995 40.79199778700007)
73583032,07/08/2010,11:49:00,QUEENS,,101,0,,,false,18-24,M,BLACK,<18,M,BLACK HISPANIC,1050384.375000000000000,155966.890625000000000,40.594530768000027,-73.761867377999977,POINT (-73.76186737799998 40.59453076800003)
72744265,05/15/2010,04:02:00,BRONX,,47,0,,,true,,,,25-44,M,BLACK,1021504.000000000000000,257486.000000000000000,40.873343631000068,-73.865296360999935,POINT (-73.86529636099993 40.87334363100007)
139093513,10/09/2014,00:02:00,BROOKLYN,,75,0,,,false,,,,25-44,M,BLACK,1014775.000000000000000,176523.000000000000000,40.651147127000058,-73.889995054999986,POINT (-73.88999505499999 40.65114712700006)
55624564,01/11/2009,16:32:00,QUEENS,,103,0,,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1041893.000000000000000,192230.000000000000000,40.694124213000066,-73.792132816999981,POINT (-73.79213281699998 40.694124213000066)
155571771,08/07/2016,13:27:00,BROOKLYN,,67,0,,,false,<18,M,BLACK HISPANIC,25-44,M,BLACK,1002711.000000000000000,173980.000000000000000,40.64420050800004,-73.933478389999948,POINT (-73.93347838999995 40.64420050800004)
223198984,01/17/2021,01:07:00,BRONX,,42,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1012728,246347,40.842803108000055,-73.89707640099994,POINT (-73.89707640099994 40.842803108000055)
73148559,06/09/2010,20:45:00,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,984113.062500000000000,148363.968750000000000,40.57390898400007,-74.000494363999962,POINT (-74.00049436399996 40.57390898400008)
144626264,07/19/2015,03:30:00,BRONX,,46,0,,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK,1011043.187500000000000,248623.078125000000000,40.849055543000077,-73.903156542999966,POINT (-73.90315654299997 40.84905554300008)
178480482,04/22/2018,11:59:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1015159.625000000000000,183234.312500000000000,40.669566855000028,-73.888578176999943,POINT (-73.88857817699994 40.66956685500003)
137321169,06/19/2014,00:15:00,BRONX,,44,0,,,false,,,,18-24,M,BLACK,1006686.812500000000000,239754.937500000000000,40.824727216000042,-73.918932466999934,POINT (-73.91893246699993 40.82472721600004)
91274974,06/23/2013,01:24:00,BROOKLYN,,73,0,,,false,,,,18-24,M,BLACK,1009904.750000000000000,180751.468750000000000,40.66276879000003,-73.907530424999948,POINT (-73.90753042499995 40.66276879000003)
235160155,10/18/2021,18:35:00,BROOKLYN,,73,0,,,false,,,,25-44,M,BLACK,1008322,178529,40.65667304900006,-73.91324328199995,POINT (-73.91324328199995 40.65667304900006)
25217937,11/09/2006,23:05:00,BRONX,,52,0,,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1010833.562500000000000,253341.125000000000000,40.862005801000066,-73.903895529999943,POINT (-73.90389552999994 40.862005801000066)
145939402,09/07/2015,04:19:00,BROOKLYN,,67,0,,,false,,,,25-44,M,BLACK,997814.562500000000000,176683.546875000000000,40.651630012000055,-73.951116954999975,POINT (-73.95111695499997 40.651630012000055)
155985975,08/19/2016,20:16:00,BRONX,,44,0,,,false,,,,18-24,M,WHITE HISPANIC,1005064.375000000000000,243643.828125000000000,40.835405076000029,-73.924782610999955,POINT (-73.92478261099996 40.83540507600003)
62968509,06/21/2009,04:41:00,BROOKLYN,,69,0,,COMMERCIAL BLDG,false,18-24,M,BLACK,18-24,M,BLACK,1006631.812500000000000,172167.531250000000000,40.639216632000057,-73.919356008999955,POINT (-73.91935600899996 40.63921663200006)
164689067,05/11/2017,14:50:00,QUEENS,,106,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1038091.437500000000000,186321.093750000000000,40.677929598000048,-73.805888946999971,POINT (-73.80588894699997 40.67792959800005)
71747714,03/13/2010,23:41:00,BROOKLYN,,94,2,,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,1001063.750000000000000,200638.515625000000000,40.717375353000079,-73.939347638999948,POINT (-73.93934763899995 40.71737535300008)
78386400,04/24/2011,04:47:00,BROOKLYN,,75,0,,RESTAURANT/DINER,true,,,,18-24,M,BLACK,1011497.875000000000000,186086.625000000000000,40.677407836000043,-73.901766540999972,POINT (-73.90176654099999 40.67740783600004)
33754538,08/14/2007,04:53:00,QUEENS,,100,0,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1035138.625000000000000,152934.765625000000000,40.586308855000027,-73.816786326999988,POINT (-73.81678632699999 40.58630885500003)
166741094,07/05/2017,03:38:00,QUEENS,,103,0,,,false,25-44,M,WHITE HISPANIC,25-44,F,BLACK,1043453.687500000000000,194129.593750000000000,40.699327839000034,-73.786488087999942,POINT (-73.78648808799994 40.69932783900004)
222115522,12/21/2020,01:10:00,BROOKLYN,,77,0,,BAR/NIGHT CLUB,true,,,,25-44,M,BLACK,994575.750000000000000,187276.015625000000000,40.680708355000036,-73.962772886999971,POINT (-73.96277288699997 40.680708355000036)
237963147,12/16/2021,11:20:00,BRONX,,40,0,,,false,,,,25-44,F,BLACK,1008068,236071,40.81461223200006,-73.91395501999993,POINT (-73.91395501999993 40.81461223200006)
231633080,07/30/2021,09:50:00,QUEENS,,103,0,,,false,,,,25-44,M,BLACK,1041907,194067,40.69916624700004,-73.79206660599993,POINT (-73.79206660599993 40.69916624700004)
195854769,04/10/2019,16:11:00,BROOKLYN,,67,0,,,true,,,,18-24,M,BLACK,1000242.937500000000000,171647.843750000000000,40.637804040000049,-73.942377423999972,POINT (-73.94237742399997 40.637804040000056)
65308659,08/31/2009,20:29:00,BROOKLYN,,72,0,,,true,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,984066.000000000000000,175173.000000000000000,40.647494273000063,-74.000664507999943,POINT (-74.00066450799994 40.64749427300006)
76594335,12/24/2010,13:41:00,BRONX,,48,0,,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,1016057.875000000000000,247615.328125000000000,40.846272928000076,-73.885035579999965,POINT (-73.88503557999996 40.846272928000076)
